measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,9,20-24 years,411,Esophageal cancer,2,Percent,1999,0.00024404217548766144,0.0002777901872855801,0.0001918200804108816
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,9,20-24 years,411,Esophageal cancer,2,Percent,1999,0.00031552581481360335,0.0003886346044506725,0.00021734410705089385
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,9,20-24 years,411,Esophageal cancer,3,Rate,1999,4.9927659219845095,5.46378918981103,3.8805863562262903
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,9,20-24 years,411,Esophageal cancer,3,Rate,1999,6.231582299047919,7.249416406266639,4.294779445676059
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,10,25-29 years,411,Esophageal cancer,2,Percent,1999,0.0004086070484192696,0.00047287584868229386,0.0003141104933616315
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,10,25-29 years,411,Esophageal cancer,2,Percent,1999,0.0004933851340261611,0.0006101894667376462,0.0003263750090199939
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,10,25-29 years,411,Esophageal cancer,3,Rate,1999,9.064006722678645,10.040014712755376,6.891744360051691
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,10,25-29 years,411,Esophageal cancer,3,Rate,1999,11.203607757432422,13.074424752990828,7.699602485531449
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,11,30-34 years,411,Esophageal cancer,2,Percent,1999,0.0010187526117901235,0.001177579222381497,0.0007534292345936297
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,11,30-34 years,411,Esophageal cancer,2,Percent,1999,0.0007587655766492619,0.0009366064421217065,0.0005119074306023382
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,11,30-34 years,411,Esophageal cancer,3,Rate,1999,25.324149476634716,27.918609810392635,18.911514294411994
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,11,30-34 years,411,Esophageal cancer,3,Rate,1999,18.57017052850285,21.519432733925793,12.739488204553876
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,12,35-39 years,411,Esophageal cancer,2,Percent,1999,0.0022543156791461076,0.0025941984419018383,0.0017165649165334727
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,12,35-39 years,411,Esophageal cancer,2,Percent,1999,0.0011158546809426854,0.0013392776282354366,0.0008181207764454922
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,12,35-39 years,411,Esophageal cancer,3,Rate,1999,67.10843865288805,73.67386718772129,50.661413720103695
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,12,35-39 years,411,Esophageal cancer,3,Rate,1999,28.889189721212105,32.47505874791593,21.162931430716956
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,13,40-44 years,411,Esophageal cancer,2,Percent,1999,0.005788568012807103,0.006655103832463686,0.004013205454281707
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,13,40-44 years,411,Esophageal cancer,2,Percent,1999,0.002229335482837551,0.0026709041289199463,0.0014946747138631412
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,13,40-44 years,411,Esophageal cancer,3,Rate,1999,203.39161399692125,227.68588622663222,140.04651809460285
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,13,40-44 years,411,Esophageal cancer,3,Rate,1999,64.56813358064916,72.95985928356409,43.41428467931178
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,14,45-49 years,411,Esophageal cancer,2,Percent,1999,0.009951873481461208,0.011388814526428996,0.0070304664193644225
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,14,45-49 years,411,Esophageal cancer,2,Percent,1999,0.004185649410118698,0.00499121398415867,0.0025949477131533734
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,14,45-49 years,411,Esophageal cancer,3,Rate,1999,415.57415786659016,465.0596788728237,289.9201706775788
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,14,45-49 years,411,Esophageal cancer,3,Rate,1999,140.49771124515786,160.33291101340717,86.86998030742097
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,15,50-54 years,411,Esophageal cancer,2,Percent,1999,0.01414940637933824,0.015919527396898316,0.010509510127108171
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,15,50-54 years,411,Esophageal cancer,2,Percent,1999,0.005764056756675379,0.006782942759966414,0.0036745413698792773
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,15,50-54 years,411,Esophageal cancer,3,Rate,1999,725.8323582189622,804.3478659144938,527.3238094752089
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,15,50-54 years,411,Esophageal cancer,3,Rate,1999,225.86344109285324,253.344483853806,144.33578775886474
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,16,55-59 years,411,Esophageal cancer,2,Percent,1999,0.015573946367873485,0.017353919358891464,0.012289139339306377
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,16,55-59 years,411,Esophageal cancer,2,Percent,1999,0.0063787643924226945,0.007368063895402069,0.004432859849278031
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,16,55-59 years,411,Esophageal cancer,3,Rate,1999,1006.1664080638106,1107.8470451146202,783.1380225913915
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,16,55-59 years,411,Esophageal cancer,3,Rate,1999,296.1072935656396,327.8421144580523,208.95221169624259
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,17,60-64 years,411,Esophageal cancer,2,Percent,1999,0.015419864762922056,0.016969010843657113,0.012095394285262984
