measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,67,Japan,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2001,15.175073892956316,15.514350905536842,14.543979774380542
1,Deaths,67,Japan,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2001,2.750747169877434,2.9448887684336187,2.3917721388506354
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2001,0.06607728721935999,0.06784311827659144,0.06233158106815805
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2001,0.044004645186619715,0.04706506672275749,0.03801343560457211
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2001,55.2938407437288,56.74665088359275,52.33362524809549
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2001,29.756158747339324,31.84890683840929,25.72594617286138
1,Deaths,349,Greenland,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2001,0.01851792603483381,0.02072729770691319,0.015500551704144449
1,Deaths,349,Greenland,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2001,0.011193378954304195,0.012584763568660824,0.009112568918682964
1,Deaths,349,Greenland,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2001,15.235324725502636,17.697193215771982,12.610153566824952
1,Deaths,349,Greenland,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2001,8.721611584556339,10.355311061775943,6.886902880041636
1,Deaths,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2001,0.01819040827029471,0.020166866469489755,0.016390217070263145
1,Deaths,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2001,0.010607913666665816,0.011817347484954353,0.009588042055465075
1,Deaths,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2001,14.966141584591249,17.253859601571214,13.014095822782865
1,Deaths,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2001,8.26490170504001,9.657045805825891,7.081359440935452
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,2,Percent,2000,0.015368462520552195,0.015923536311495835,0.014749536057183337
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,2,Percent,2000,0.002599107408954356,0.0027762764807929665,0.0023963408530779397
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,3,Rate,2000,10.454114507489326,10.867399491279985,10.016259981670428
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,3,Rate,2000,1.1344349521414754,1.2121416703699943,1.0462751168138282
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2000,0.028103006526493883,0.029081156830451354,0.02697098061203473
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2000,0.02149575571246174,0.022549695855780268,0.020252050284728117
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2000,19.11655759989356,19.843669430471362,18.321885392362574
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2000,9.382315030012014,9.867628978107735,8.81678165856297
1,Deaths,6,China,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2001,0.034076749779481164,0.03664156035520421,0.020207163770158163
1,Deaths,6,China,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2001,0.0204971876954125,0.02257768689774014,0.009411308567597261
1,Deaths,6,China,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2001,25.153743227067622,29.338529136423684,14.771924307186872
1,Deaths,6,China,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2001,12.13068174425502,14.168659762376883,5.579164064755499
1,Deaths,6,China,1,Male,22,All ages,414,Stomach cancer,2,Percent,2001,0.051397696574539485,0.053859389598743805,0.04950486728892062
1,Deaths,6,China,2,Female,22,All ages,414,Stomach cancer,2,Percent,2001,0.03394839624341578,0.03674983288188686,0.032297012101334094
1,Deaths,6,China,1,Male,22,All ages,414,Stomach cancer,3,Rate,2001,37.938016239715616,42.599104363965964,33.829447380208315
1,Deaths,6,China,2,Female,22,All ages,414,Stomach cancer,3,Rate,2001,20.091241089390046,22.583950406461344,18.090916833401543
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,2,Percent,2003,0.01746884387167283,0.018139497544967118,0.01679164336973672
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,2,Percent,2003,0.0026419556610854226,0.002838010990405653,0.002411230216119551
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,3,Rate,2003,12.032168252531987,12.495304694091558,11.523660825776897
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,3,Rate,2003,1.1887563533376353,1.2790988060215673,1.0806958539636042
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2003,0.026736722884117346,0.027766210136649865,0.025510092944688777
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2003,0.021050059598157173,0.022098401819285886,0.019680203454356584
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2003,18.415667564964256,19.166857751474485,17.543108385059565
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2003,9.471422059238375,9.975916175971962,8.826029524988757
1,Deaths,349,Greenland,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2003,0.019333065261527584,0.021581764993956244,0.01632096723099987
1,Deaths,349,Greenland,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2003,0.01118475127377336,0.01252032409082644,0.00929733193393209
1,Deaths,349,Greenland,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2003,16.14025978082882,18.78115831947399,13.26760526005555
1,Deaths,349,Greenland,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2003,8.270969422619519,9.87193665505677,6.608072465652516
1,Deaths,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2003,0.017634399421696915,0.019589630562821595,0.01576964295090607
1,Deaths,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2003,0.010830525181236794,0.012007599418086806,0.009741617489379349
1,Deaths,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2003,14.72276060675913,16.968471542813024,12.738510904361329
1,Deaths,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2003,8.008794401545524,9.33032233676195,6.83590240029037
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2012,0.011312479200082977,0.012091704564169253,0.009799735334427611
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2012,0.005038939880773283,0.005410169523331239,0.004036912492532333
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2012,9.113723229414564,9.913946807057007,7.896982674221664
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2012,3.3806181415559973,3.66501704169777,2.7067157972333997
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,2,Percent,2012,0.020454011556696215,0.021633263794144698,0.01933395179115419
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,2,Percent,2012,0.013511573850220903,0.014182613705452672,0.012442714464789624
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,3,Rate,2012,16.478632579054697,17.663689291369174,15.376790055233892
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,3,Rate,2012,9.064528275614236,9.603519020424894,8.31560148319282
1,Deaths,6,China,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2012,0.03241739371827806,0.03407018995006071,0.024472362672795043
1,Deaths,6,China,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2012,0.015125351263436964,0.016391838926331833,0.00944752109862038
1,Deaths,6,China,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2012,26.272362058524234,29.98414091491285,20.10000413722325
1,Deaths,6,China,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2012,8.731556548787053,10.115598823490076,5.398093621904262
1,Deaths,6,China,1,Male,22,All ages,414,Stomach cancer,2,Percent,2012,0.05274763776599673,0.05529102453776381,0.050945012123505926
1,Deaths,6,China,2,Female,22,All ages,414,Stomach cancer,2,Percent,2012,0.031312130627895444,0.03255024240632612,0.029102016612203668
1,Deaths,6,China,1,Male,22,All ages,414,Stomach cancer,3,Rate,2012,42.764156983004575,48.183482966274596,37.52815623402922
1,Deaths,6,China,2,Female,22,All ages,414,Stomach cancer,3,Rate,2012,18.074755943543078,20.335201142324202,15.880130882876072
1,Deaths,67,Japan,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2012,0.017281709752550053,0.017893794014416355,0.01606790178439109
1,Deaths,67,Japan,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2012,0.003692707390499029,0.004077524609680012,0.003002538512656016
1,Deaths,67,Japan,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2012,17.785068189666337,18.422246007429795,16.555324884647153
1,Deaths,67,Japan,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2012,3.3251126870793892,3.674522734918486,2.704575539797083
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2012,0.05641405737930323,0.058939329861662,0.05107053993947027
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2012,0.03408790855660472,0.03812142122026771,0.026604720725480535
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2012,58.057197026613025,60.674793532656224,52.63468502621349
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2012,30.694563496435354,34.31891384817052,23.968166273805295
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,2,Percent,2001,0.016147991040211966,0.016770352126082317,0.015491340326573039
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,2,Percent,2001,0.0026006204774452492,0.002780611597609021,0.002390993492981689
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,3,Rate,2001,11.066280462675111,11.49773754582831,10.621119590491785
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,3,Rate,2001,1.1466884052727786,1.2314672348801465,1.0575457757944289
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2001,0.027930280868059106,0.028922319710546006,0.02680475309232495
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2001,0.02150811454859957,0.022564030829087135,0.020177632460091195
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2001,19.14075678978932,19.859105478057245,18.34905183052593
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2001,9.483692657502537,9.968388349759406,8.922867825890592
1,Deaths,349,Greenland,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2004,0.019755840450983837,0.022013899413257102,0.016778931838774113
1,Deaths,349,Greenland,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2004,0.011046236925547894,0.012442369719655563,0.00931751888277053
1,Deaths,349,Greenland,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2004,16.67427822248911,19.403035862037527,13.71069781487222
1,Deaths,349,Greenland,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2004,7.219445664372324,8.53115248873207,5.844443578895905
1,Deaths,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2004,0.01739223895069628,0.019320220308896643,0.015592220449881537
1,Deaths,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2004,0.010813108043891432,0.011936795375909528,0.009733865110362509
1,Deaths,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2004,14.67995856804922,17.088923821972852,12.607497846843938
1,Deaths,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2004,7.067876405582355,8.25329710571007,6.073048792129101
1,Deaths,67,Japan,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2002,0.01826270963197847,0.018709346945383173,0.017475887360867
1,Deaths,67,Japan,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2002,0.004073274773222197,0.004376829401461333,0.0035162415098272154
1,Deaths,67,Japan,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2002,15.457400527158919,15.843825242846648,14.780343348647945
1,Deaths,67,Japan,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2002,2.8005131162688297,3.0149829383458915,2.4155025609770364
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2002,0.06510672885309957,0.06698542899212,0.06131992452536344
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2002,0.04301656217526628,0.0461739711971126,0.03687768614936959
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2002,55.1057511063706,56.69676658720459,51.846754292052545
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2002,29.575362214842453,31.798785887873045,25.34385188080519
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2002,0.010829369052513091,0.01173827236171135,0.007966087804713213
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2002,0.005749079751709846,0.00631464217099888,0.0037149395541448945
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2002,9.4774364278884,10.384941817533072,6.958211296391505
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2002,4.330856982930092,4.796722063997671,2.7958284902394825
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,2,Percent,2002,0.020191894118877465,0.02121370721547422,0.019214880043567664
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,2,Percent,2002,0.014104400668403174,0.014888164913082572,0.01323419505819336
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,3,Rate,2002,17.670757706613408,18.72033513966347,16.66435058515641
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,3,Rate,2002,10.624539717812121,11.268865430555557,9.927441906990921
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,2,Percent,2004,0.018075731850893003,0.01874428073777323,0.01736720468043601
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,2,Percent,2004,0.002676829824126172,0.002879752721556593,0.0024250928982396717
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,3,Rate,2004,12.973187512526257,13.482242150440532,12.435336669256316
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,3,Rate,2004,1.2214302883612955,1.3160320073781795,1.1044649187013929
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2004,0.026245326179112557,0.02725297347485261,0.025034102095285265
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2004,0.02095583760260322,0.022034526322482827,0.019509617027337653
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2004,18.83648422287991,19.589360096784105,17.95881318185397
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2004,9.561991137263515,10.080711095182384,8.891043156605754
1,Deaths,67,Japan,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2005,0.01823573939094746,0.018711562045912115,0.017378273234895224
1,Deaths,67,Japan,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2005,0.003969468873268035,0.004282349187626661,0.0033741395216686076
1,Deaths,67,Japan,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2005,16.61881026999692,17.06108209914255,15.859819628722633
1,Deaths,67,Japan,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2005,2.989098571834833,3.22533262442593,2.551881141493925
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2005,0.06279905578505572,0.06475365154581134,0.058778933212047094
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2005,0.04041410691291712,0.043814073039144814,0.03380558026262101
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2005,57.23076641274426,59.0735133932664,53.55972765824073
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2005,30.43275116708629,32.96696037259828,25.519369309312413
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2005,0.011630963298990634,0.012547969349283228,0.008434307393365117
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2005,0.005891949833028307,0.006434056414086073,0.0038614783887532295
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2005,9.981510521132433,10.93779283564211,7.206695082577423
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2005,4.296785230405119,4.729001877130405,2.7808827244299126
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,2,Percent,2005,0.02130772253451739,0.02250002832062758,0.02035348315595533
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,2,Percent,2005,0.014404808638534869,0.015166217385754433,0.013422934546729685
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,3,Rate,2005,18.2849265103881,19.475434389719233,17.207860076627565
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,3,Rate,2005,10.504465580372692,11.132859092660231,9.746200511356006
1,Deaths,6,China,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2002,0.03542538243994889,0.03808677305072845,0.020681068661205584
1,Deaths,6,China,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2002,0.021372280556456808,0.02356489963487521,0.009587347052956581
1,Deaths,6,China,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2002,26.40878156162334,30.66248296717921,15.31261508053128
1,Deaths,6,China,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2002,12.67490608906911,14.775840557371122,5.515397311498601
1,Deaths,6,China,1,Male,22,All ages,414,Stomach cancer,2,Percent,2002,0.054103706744037784,0.056721569855060154,0.05217009201098597
1,Deaths,6,China,2,Female,22,All ages,414,Stomach cancer,2,Percent,2002,0.03545929914375803,0.03827832214645431,0.03364947378545749
1,Deaths,6,China,1,Male,22,All ages,414,Stomach cancer,3,Rate,2002,40.347496349951165,45.23949241760507,35.91339242231914
1,Deaths,6,China,2,Female,22,All ages,414,Stomach cancer,3,Rate,2002,21.034606625075824,23.53933126271085,18.84877832383204
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,2,Percent,2014,0.027361047866161187,0.028798450005947503,0.025914252363461093
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,2,Percent,2014,0.003352234291550638,0.0036911113448444438,0.0029595956898082216
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,3,Rate,2014,22.9446726979598,24.12816962961664,21.70679569095745
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,3,Rate,2014,1.8592402484775084,2.0492150966268357,1.6395662588138515
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2014,0.02689875253711926,0.028463341323571444,0.02516207689243213
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2014,0.020560683374258065,0.022146866947173376,0.01831582653038242
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2014,22.557320567602726,23.91524870963549,21.10793190100283
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2014,11.40337684940283,12.303036972149657,10.198027797372488
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2003,0.01117439545874713,0.012137399604585736,0.00799836744220302
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2003,0.005907293405057568,0.00648097649232227,0.003773172705818217
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2003,9.72294558211535,10.67089778568837,7.011331315976479
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2003,4.403248033892199,4.88159543604588,2.7917681824061087
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,2,Percent,2003,0.020729751854890534,0.02175104065683859,0.019724072440981073
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,2,Percent,2003,0.014352004222580981,0.015159192351137,0.01347800910430145
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,3,Rate,2003,18.035919096804044,19.207666029240187,16.98463954316528
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,3,Rate,2003,10.697409492292438,11.360516151958102,9.937431177741008
1,Deaths,349,Greenland,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2014,0.022837691829752545,0.02589836859333307,0.01895499957424888
1,Deaths,349,Greenland,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2014,0.011737303956425891,0.013559304021534433,0.009790201710462649
1,Deaths,349,Greenland,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2014,21.409327069662123,25.490214192247755,17.285044586032246
1,Deaths,349,Greenland,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2014,7.681517523418171,9.251144855956534,6.135301350651778
1,Deaths,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2014,0.01794436578966718,0.019983377723240145,0.01607184675688233
1,Deaths,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2014,0.010138759368977082,0.011303642226069725,0.009057257684907826
1,Deaths,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2014,16.824454124592886,19.91938470114404,13.955054593854918
1,Deaths,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2014,6.635165549869438,7.840689611859023,5.628119820438779
1,Deaths,67,Japan,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2003,0.01831486532010612,0.01874123149273243,0.017523855801491336
1,Deaths,67,Japan,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2003,0.004048775947939105,0.0043630805897586725,0.003478708513709846
1,Deaths,67,Japan,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2003,15.916397758545974,16.310761739666905,15.20869424979929
1,Deaths,67,Japan,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2003,2.8536015111873376,3.0773936139402593,2.4525602893611227
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2003,0.0644196737303548,0.0662301706369683,0.06063152058372119
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2003,0.04209278761087878,0.045325386274711985,0.03577487618676118
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2003,55.98343719747632,57.58967221381595,52.51401370311279
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2003,29.667274330163064,31.988753223043425,25.226509259081457
1,Deaths,6,China,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2005,0.037778934064430725,0.040672933253421785,0.021484160645158044
1,Deaths,6,China,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2005,0.021591152981093424,0.023697271126801495,0.009690011488351163
1,Deaths,6,China,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2005,29.361114662398904,33.75434512323094,16.766052394522603
1,Deaths,6,China,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2005,12.906278541346547,14.879304923448448,5.751652814087016
1,Deaths,6,China,1,Male,22,All ages,414,Stomach cancer,2,Percent,2005,0.059302980313696324,0.06255597347407647,0.05727987021497865
1,Deaths,6,China,2,Female,22,All ages,414,Stomach cancer,2,Percent,2005,0.03725904218878245,0.03956622185802419,0.035261695911822516
1,Deaths,6,China,1,Male,22,All ages,414,Stomach cancer,3,Rate,2005,46.098577885764584,51.63772243104219,41.32982483768388
1,Deaths,6,China,2,Female,22,All ages,414,Stomach cancer,3,Rate,2005,22.278032439573643,24.719290544979106,20.063580011507756
1,Deaths,349,Greenland,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2005,0.020080492680799634,0.02247320162633766,0.01706478487978004
1,Deaths,349,Greenland,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2005,0.011124428825307049,0.012530422159273984,0.009386914992304748
1,Deaths,349,Greenland,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2005,17.086233130650182,19.83965682548455,13.940547446442412
1,Deaths,349,Greenland,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2005,7.2822935402140825,8.65157357522068,5.931906570456704
1,Deaths,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2005,0.017148809107959642,0.019075585793432593,0.015380329152702942
1,Deaths,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2005,0.010989848626703994,0.01219032211251205,0.009894918913965317
1,Deaths,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2005,14.592020537905148,16.93356725537753,12.521271713297908
1,Deaths,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2005,7.1948077190803685,8.439404389747741,6.170120788369971
1,Deaths,67,Japan,1,Male,22,All ages,411,Esophageal cancer,2,Percent,2006,0.018223953970949162,0.018692034093790683,0.01729804892875664
1,Deaths,67,Japan,2,Female,22,All ages,411,Esophageal cancer,2,Percent,2006,0.003925564354450199,0.004258786598530693,0.003316003818864283
1,Deaths,67,Japan,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2006,16.732964329753163,17.16850046708422,15.875448065010357
1,Deaths,67,Japan,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2006,3.0220315894414935,3.2807932789069265,2.549913972766563
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,2,Percent,2006,0.06188292423592901,0.0639459670500976,0.05764667227369448
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,2,Percent,2006,0.03940666043974106,0.042928679977730866,0.032598387412593445
1,Deaths,67,Japan,1,Male,22,All ages,414,Stomach cancer,3,Rate,2006,56.819927992959016,58.71437231954006,52.9036270180975
1,Deaths,67,Japan,2,Female,22,All ages,414,Stomach cancer,3,Rate,2006,30.336531419262492,33.070135196258825,25.21850187375724
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,2,Percent,2005,0.01887469709125166,0.019675679893942873,0.01809547416953481
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,2,Percent,2005,0.0026992843042631023,0.0029070810105735942,0.0024370332597486973
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,411,Esophageal cancer,3,Rate,2005,13.99940326879489,14.607123603667192,13.384657903928925
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,411,Esophageal cancer,3,Rate,2005,1.2626636433239686,1.363591218978992,1.1400143406810679
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2005,0.02591309719232171,0.0269896329297477,0.02460772813958813
1,Deaths,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2005,0.02084241938628302,0.021934720244985134,0.01928410962384139
1,Deaths,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2005,19.219813638211534,20.054164202431394,18.237702509041924
